make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type,
4195,-0.342396492,-0.165053972,-0.021137617,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,0.645808967,0.481712645,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.922511007,-0.167874867,-0.449497428,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.030862945,0.098972848,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.27102923,-0.30832143,-0.103037206,-0.104587859,-0.026541915,-0.272598121,0
4196,-0.342396492,-0.165053972,2.200454785,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.234074692,-0.312021293,-0.174908156,-0.190093744,0.958052645,-0.321100514,-0.347838112,1.609648876,0.49909666,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.73024185,0.175801446,-0.071380146,-0.111534108,-0.158436141,-0.062992749,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.101751377,-0.026541915,-0.289090305,0
4197,-0.342396492,-0.165053972,0.633438716,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,0.425230628,-0.321100514,-0.347838112,0.077669365,-0.167874867,0.324979922,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.671752118,-0.30832143,-0.103037206,-0.105092122,-0.190735999,-0.402886371,0
4198,-0.342396492,1.477624435,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.257902249,-0.167874867,1.091129558,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,2.129442931,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.033864916,-0.026541915,-0.351760602,0
4199,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,1.147802112,-0.167874867,0.866281295,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.611628116,0.812381256,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,3.177090111,-0.103037206,-0.071653155,-0.026541915,-0.289090305,0
4200,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,0.982271828,-0.321100514,-0.347838112,-0.339119178,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,1.797765459,0.966038451,-0.071380146,-0.111534108,-0.158436141,0.003586287,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.080887479,-0.026541915,-0.328671545,0
4201,1.949998022,-0.165053972,0.83179518,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.657793959,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,1.095967531,1.35018144,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.201148168,-0.30832143,-0.103037206,-0.089806638,-0.026541915,-0.320425453,0
4202,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,0.945943054,-0.321100514,-0.347838112,0.804233177,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.720357373,0.933111909,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.07401689,-0.026541915,-0.317127017,0
4203,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,1.146918823,2.212595351,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.792968622,-0.167874867,-0.041439469,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.118108421,-0.236915585,-0.424326209,0
4204,-0.342396492,-0.165053972,1.248343756,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.427409597,2.710874952,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,2.161612082,-0.167874867,0.083476232,-0.118158666,-0.290177664,3.921355738,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.601743638,0.801405742,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.170498579,-0.30832143,-0.103037206,-0.086182244,-0.026541915,-0.325373108,0
4205,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.334569697,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.93940784,-0.167874867,0.016854525,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,0.909811806,-0.205970727,-0.127329481,-0.297743847,0.71360163,-0.071380146,-0.111534108,-0.158436141,-0.070390419,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.064751049,-0.026541915,-0.317127017,0
4206,-0.342396492,-0.165053972,1.764070563,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,1.443317621,-0.296827265,2.098527799,3.574559593,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.277164124,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,1.353201713,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.821028887,-0.155180808,0.11270362,0.423737003,-0.103037206,-0.111552997,-0.247177715,-0.404535589,0
4207,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,1.11761271,-0.296827265,-0.628644267,2.876968152,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.145256697,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,1.079343241,-0.205970727,-0.127329481,2.548985777,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.695268487,-0.155180808,0.07102018,1.021584724,-0.103037206,-0.116910796,-0.247177715,-0.396289497,0
4208,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,2.498316077,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,1.120749858,-0.936140605,-0.167874867,-0.024784043,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,19.00450321,-0.155180808,-0.007442767,-0.30832143,-0.103037206,-0.130620457,-0.257439845,-0.430923083,0
4209,-0.342396492,-0.165053972,1.764070563,-0.046894487,1.275479975,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,3.456311338,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.277164124,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,2.89202551,-0.205970727,-0.127329481,2.02510845,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.195925722,-0.155180808,1.087360541,0.472540899,-0.103037206,-0.110040207,-0.236915585,-0.411132462,0
4210,-0.342396492,-0.165053972,1.764070563,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,2.098527799,2.279032631,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.826762288,-0.167874867,-0.349564867,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,0.230679016,-0.071380146,-0.111534108,-0.158436141,0.536218569,-0.155180808,0.018302887,0.557947716,0.062332093,-0.114294929,-0.206129194,-0.348462165,0
4211,-0.342396492,-0.165053972,2.418646896,-0.046894487,0.650956518,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.241729796,4.670774714,-0.174908156,-0.190093744,0.606874497,-0.321100514,-0.347838112,-0.091298963,-0.167874867,-0.049767183,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.443591993,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.029478134,-0.155180808,0.210782304,-0.30832143,-0.103037206,-0.100585268,-0.236915585,-0.378148095,0
4212,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.710063828,-0.155180808,0.075924114,-0.30832143,-0.103037206,-0.109598976,-0.247177715,-0.427624646,0
4213,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,1.553093386,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.122727586,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.706364993,-0.155180808,0.07469813,-0.30832143,-0.103037206,-0.107865571,-0.247177715,-0.429273864,0
4214,0.836549258,-0.165053972,0.157383201,-0.046894487,0.071041878,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.206914834,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.327854623,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,1.376892858,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,1.402523724,-0.127329481,0.769779762,0.592870976,-0.071380146,-0.111534108,0.350864075,-0.514250655,0.411577031,-0.25386546,-0.30832143,-0.103037206,-0.119053915,-0.200998129,-0.275896558,0
4215,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,1.817833627,-0.321100514,2.947070797,2.026437419,-0.167874867,0.78300416,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.038092356,-0.30832143,-0.103037206,-0.025733668,0.014506606,-0.351760602,0
4216,-0.342396492,-0.165053972,0.216890141,-0.046894487,0.115650697,1.074043983,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,0.983505669,-0.174908156,-0.190093744,0.17092921,-0.321100514,0.386455873,-0.277164124,-0.167874867,-0.024784043,-0.118158666,0.823196933,0.668114837,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,0.230679016,-0.071380146,-0.111534108,-0.158436141,-0.273826361,0.439000797,-0.009894734,-0.043966996,-0.103037206,-0.072535616,0.014506606,-0.204980169,0
4217,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.891609097,-0.312021293,-0.174908156,-0.190093744,1.28501161,-0.321100514,2.118636557,-0.936140605,-0.167874867,2.606773403,-0.118158666,-0.290177664,2.746574301,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,1.2404263,-0.071380146,-0.111534108,-0.158436141,-0.514250655,1.618222753,-0.32987644,-0.30832143,-0.103037206,0.000267414,0.014506606,-0.295687178,0
4218,-0.342396492,-0.165053972,2.140947845,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.218476306,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,1.046545142,0.548968921,-0.071380146,-0.111534108,-0.158436141,-0.096282267,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.122174045,-0.247177715,-0.425975428,0
4219,-0.342396492,-0.165053972,0.851630827,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.195309846,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.274799082,-0.167874867,-0.083078037,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,1.029929464,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.089409933,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.416080117,0
4220,-0.342396492,-0.165053972,1.228508109,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,0.326615068,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,0.243586758,-0.321100514,0.499424178,-0.936140605,-0.167874867,0.075148519,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,0.739275364,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.147057657,0.296532099,-0.071380146,-0.111534108,0.071570408,0.325384957,-0.155180808,-0.261221362,-0.30832143,0.027394917,0.019177292,0.091472583,0.011067434,0
4221,-0.342396492,-0.165053972,1.922755735,-0.046894487,0.457651638,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.821979172,-0.312021293,-0.174908156,-0.190093744,1.975258314,-0.321100514,-0.347838112,1.542061545,-0.167874867,-0.67434569,-0.118158666,-0.290177664,2.611022597,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.695268487,-0.155180808,-0.32987644,0.134980621,0.150839605,-0.109882625,-0.221522389,-0.371551222,0
4222,0.672806793,-0.165053972,0.058204969,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.268889654,0.717756549,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.663426237,-0.167874867,0.108459372,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.296019373,-0.155180808,0.539345895,-0.30832143,-0.103037206,-0.128351272,-0.247177715,-0.389692624,0
4223,-0.342396492,-0.165053972,-0.140151495,-0.046894487,-0.152002214,-0.35022811,-0.291762175,0.261064452,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.156521252,-0.167874867,-0.316254013,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.166037384,-0.514250655,0.201328155,-0.183984398,-0.30832143,-0.012200549,-0.129391315,-0.25230878,-0.300634833,0
4224,-0.342396492,-0.165053972,3.112894521,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,2.497981142,-0.296827265,1.518278423,5.833427116,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,2.18977347,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.518504175,-0.30832143,-0.103037206,-0.109189262,-0.24204665,-0.435870738,0
4225,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.065063994,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.437519956,0
4226,-0.342396492,-0.165053972,0.137547555,-0.046894487,0.056172272,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.455031965,-0.167874867,-0.38287572,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,0.624313065,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.394169603,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.277525196,-0.155180808,0.067342229,-0.30832143,-0.103037206,-0.128319756,-0.25230878,-0.374849659,0
4227,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,3.395080879,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,0.470690816,-0.30832143,-0.103037206,-0.111111767,-0.24204665,-0.450713703,0
4228,-0.342396492,-0.165053972,0.593767423,-0.046894487,-0.464263943,1.767920132,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.055140255,-0.167874867,0.299996781,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.114776443,0.832074782,0.199748452,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.409483244,0
